PRVDR_NUM,ST_ADR,CITY_NAME,STATE_CD,ZIP_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,ADDRESS,LAT,LONG
075315,341 BIDWELL ST,MANCHESTER,CT,6040.0,3.0,U,"341 BIDWELL ST,MANCHESTER,CT",41.759661874575805,-72.5459004131195
075316,1175 HEBRON AVE,GLASTONBURY,CT,6033.0,3.0,U,"1175 HEBRON AVE,GLASTONBURY,CT",41.718256836839196,-72.56606485236458
075317,439 DANBURY RD RT 7,WILTON,CT,6897.0,1.0,U,"439 DANBURY RD RT 7,WILTON,CT",41.216805,-73.429022
075318,80 HERITAGE RD,SOUTHBURY,CT,6488.0,9.0,U,"80 HERITAGE RD,SOUTHBURY,CT",41.4896958,-73.22512075867542
075319,255 ROBERTS ST,TORRINGTON,CT,6790.0,5.0,R,"255 ROBERTS ST,TORRINGTON,CT",41.8067641,-73.1405596
075320,494 ELM ST,STAMFORD,CT,6902.0,1.0,U,"494 ELM ST,STAMFORD,CT",41.0504087,-73.5261981
075321,14 CLUB RD,WINDHAM,CT,6280.0,15.0,U,"14 CLUB RD,WINDHAM,CT",41.7144664,-72.18708118504821
075322,30 BOKUM RD,ESSEX,CT,6426.0,7.0,U,"30 BOKUM RD,ESSEX,CT",41.3403588,-72.4137043
075323,2428 EASTON TNPK,FAIRFIELD,CT,6825.0,1.0,U,"2428 EASTON TNPK,FAIRFIELD,CT",0.0,0.0
075324,301 ROPE FERRY RD,WATERFORD,CT,6385.0,11.0,U,"301 ROPE FERRY RD,WATERFORD,CT",41.327538,-72.165302
075325,118 CLINTON AVE,NEW HAVEN,CT,6513.0,9.0,U,"118 CLINTON AVE,NEW HAVEN,CT",41.31258314285714,-72.89134678571428
075326,205 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,6076.0,13.0,U,"205 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT",0.0,0.0
075327,28 BROADWAY,MYSTIC,CT,6355.0,11.0,U,"28 BROADWAY,MYSTIC,CT",41.3512444,-71.9638642
075328,9 NECK ROAD,MADISON,CT,6443.0,9.0,U,"9 NECK ROAD,MADISON,CT",41.27759662349505,-72.6263869995144
075329,400 N MAIN ST,BRISTOL,CT,6010.0,3.0,U,"400 N MAIN ST,BRISTOL,CT",41.707401899999994,-71.15503484770773
075330,118 JEFFERSON STREET,FAIRFIELD,CT,6432.0,1.0,U,"118 JEFFERSON STREET,FAIRFIELD,CT",41.17236942298735,-73.17010207314155
075331,225 AMITY RD,WOODBRIDGE,CT,6525.0,9.0,U,"225 AMITY RD,WOODBRIDGE,CT",41.342287752972766,-72.9834164459954
075332,1360 TORRINGFORD ST,TORRINGTON,CT,6790.0,5.0,R,"1360 TORRINGFORD ST,TORRINGTON,CT",41.827434,-73.07904
075333,385 W CENTER ST,MANCHESTER,CT,6040.0,3.0,U,"385 W CENTER ST,MANCHESTER,CT",41.769818605608535,-72.5524296446525
075334,180 REGAN ROAD,VERNON,CT,6066.0,13.0,U,"180 REGAN ROAD,VERNON,CT",41.85257502659742,-72.47683674201754
075335,31 VAUXHALL STREET,NEW LONDON,CT,6320.0,11.0,U,"31 VAUXHALL STREET,NEW LONDON,CT",42.976858353846154,-81.21177737692308
075336,45 MERIDEN AVE,SOUTHINGTON,CT,6489.0,3.0,U,"45 MERIDEN AVE,SOUTHINGTON,CT",41.59690569999999,-72.87481623155422
075337,33 ROY ST,MERIDEN,CT,6450.0,9.0,U,"33 ROY ST,MERIDEN,CT",41.52542052063692,-72.80545288958731
075338,36 FIRETOWN RD,SIMSBURY,CT,6070.0,3.0,U,"36 FIRETOWN RD,SIMSBURY,CT",41.87311258333334,-72.81172791666667
075339,7003 MAIN STREET,STRATFORD,CT,6614.0,1.0,U,"7003 MAIN STREET,STRATFORD,CT",41.24830739772076,-73.10157473440923
075340,560 WOODBURY ROAD,WATERTOWN,CT,6795.0,5.0,R,"560 WOODBURY ROAD,WATERTOWN,CT",41.60191060816315,-73.13891462366936
075341,44 MARITIME DRIVE,MYSTIC,CT,6355.0,11.0,U,"44 MARITIME DRIVE,MYSTIC,CT",41.37068612609942,-71.95123141310725
075342,2875 MAIN STREET,BRIDGEPORT,CT,6606.0,1.0,U,"2875 MAIN STREET,BRIDGEPORT,CT",41.2015,-73.203618
075343,975 CORBIN AVENUE,NEW BRITAIN,CT,6052.0,3.0,U,"975 CORBIN AVENUE,NEW BRITAIN,CT",41.66214953143628,-72.804023811625
075344,78 WEST ELM STREET,DEEP RIVER,CT,6417.0,7.0,U,"78 WEST ELM STREET,DEEP RIVER,CT",41.3823595282942,-72.43907480680228
075345,33 CONE AVE,MERIDEN,CT,6450.0,9.0,U,"33 CONE AVE,MERIDEN,CT",41.52433407803779,-72.7524114520706
075346,33 NORTH ST,LITCHFIELD,CT,6759.0,5.0,R,"33 NORTH ST,LITCHFIELD,CT",41.810237150116684,-73.1232209250725
075347,1 CANAL RD,SUFFIELD,CT,6078.0,3.0,U,"1 CANAL RD,SUFFIELD,CT",41.985831,-72.613204
075348,169 DAVENPORT AVENUE,NEW HAVEN,CT,6519.0,9.0,U,"169 DAVENPORT AVENUE,NEW HAVEN,CT",41.302369420743425,-72.93912613646799
075349,81 HILLSIDE AVENUE,PLYMOUTH,CT,6782.0,5.0,R,"81 HILLSIDE AVENUE,PLYMOUTH,CT",42.0078304,-70.91942999008172
075350,321 STONECREST DRIVE,BRISTOL,CT,6010.0,3.0,U,"321 STONECREST DRIVE,BRISTOL,CT",41.68136045177415,-72.92090952980726
075351,44 ABBOTT TERR,WATERBURY,CT,6702.0,9.0,U,"44 ABBOTT TERR,WATERBURY,CT",41.556680794251356,-73.03754880862296
075352,292 THORPE AVENUE,MERIDEN,CT,6450.0,9.0,U,"292 THORPE AVENUE,MERIDEN,CT",41.51559884374774,-72.75521322188796
075353,4200 PARK AVENUE,BRIDGEPORT,CT,6604.0,1.0,U,"4200 PARK AVENUE,BRIDGEPORT,CT",41.1772241,-73.2005768
075354,33 LINCOLN AVENUE,DANBURY,CT,6810.0,1.0,U,"33 LINCOLN AVENUE,DANBURY,CT",41.3853338,-73.4537445
075355,139 TODDY HILL ROAD,NEWTOWN,CT,6470.0,1.0,U,"139 TODDY HILL ROAD,NEWTOWN,CT",41.383621,-73.2548769
075356,76 WEST ROCKS ROAD,NORWALK,CT,6851.0,1.0,U,"76 WEST ROCKS ROAD,NORWALK,CT",41.1339854,-73.4126195
075357,21 CLIFF STREET,WATERBURY,CT,6710.0,9.0,U,"21 CLIFF STREET,WATERBURY,CT",41.56078481997485,-73.0459742529069
075358,14 MAIN STREET,WINDSOR LOCKS,CT,6096.0,3.0,U,"14 MAIN STREET,WINDSOR LOCKS,CT",41.926011687255375,-72.627397391984
075359,96 PROSPECT HILL RD,EAST WINDSOR,CT,6088.0,3.0,U,"96 PROSPECT HILL RD,EAST WINDSOR,CT",41.92500258440599,-72.60614511421153
075360,146 W BROAD STREET,STAMFORD,CT,6902.0,1.0,U,"146 W BROAD STREET,STAMFORD,CT",41.05612825754511,-73.55104833538567
075361,3 FARM ROAD,NEW CANAAN,CT,6840.0,1.0,U,"3 FARM ROAD,NEW CANAAN,CT",41.128000400000005,-73.49300045058165
075362,88 NOTCH HILL ROAD,NORTH BRANFORD,CT,6471.0,9.0,U,"88 NOTCH HILL ROAD,NORTH BRANFORD,CT",41.316255002928095,-72.75066089128958
075363,582 MERIDEN AVENUE,SOUTHINGTON,CT,6489.0,3.0,U,"582 MERIDEN AVENUE,SOUTHINGTON,CT",41.5826306,-72.8694068
075364,628 CONGDON STREET WEST,MIDDLETOWN,CT,6457.0,7.0,U,"628 CONGDON STREET WEST,MIDDLETOWN,CT",41.569735,-72.700396
075365,380 CROWN STREET,MERIDEN,CT,6450.0,9.0,U,"380 CROWN STREET,MERIDEN,CT",41.52756061113975,-72.80539324162062
075366,1270 SHERMAN LANE,HAMDEN,CT,6514.0,9.0,U,"1270 SHERMAN LANE,HAMDEN,CT",41.391568236010336,-72.92020997745558
075367,350 SALMON BROOK STREET,GRANBY,CT,6035.0,3.0,U,"350 SALMON BROOK STREET,GRANBY,CT",41.95415797959184,-72.78968440816327
075368,172 ROCKY REST ROAD,SHELTON,CT,6484.0,1.0,U,"172 ROCKY REST ROAD,SHELTON,CT",41.28593,-73.0953863
075369,540 BOND STREET,BRIDGEPORT,CT,6610.0,1.0,U,"540 BOND STREET,BRIDGEPORT,CT",41.20079635452784,-73.16688667369168
075370,600 BOND STREET,BRIDGEPORT,CT,6610.0,1.0,U,"600 BOND STREET,BRIDGEPORT,CT",41.20073621989701,-73.16690198747965
075371,990 NORTH MAIN STREET,SOUTHBURY,CT,6488.0,9.0,U,"990 NORTH MAIN STREET,SOUTHBURY,CT",0.0,0.0
075372,5 ROCKWELL TERRACE,NORWICH,CT,6360.0,11.0,U,"5 ROCKWELL TERRACE,NORWICH,CT",41.53439439865378,-72.07931097225058
075373,3396 E MAIN STREET,WATERBURY,CT,6705.0,9.0,U,"3396 E MAIN STREET,WATERBURY,CT",41.54368995407647,-72.97691018264887
075374,50 PULASKI STREET,NEW BRITAIN,CT,6053.0,3.0,U,"50 PULASKI STREET,NEW BRITAIN,CT",41.675502,-72.7983956
075375,23 LIBERTY WAY,NIANTIC,CT,6357.0,11.0,U,"23 LIBERTY WAY,NIANTIC,CT",0.0,0.0
075376,243 STEELE ROAD,W HARTFORD,CT,6117.0,3.0,U,"243 STEELE ROAD,W HARTFORD,CT",41.781198475270976,-72.72430497041628
075377,245 ORANGE AVENUE,MILFORD,CT,6460.0,9.0,U,"245 ORANGE AVENUE,MILFORD,CT",41.23798817190597,-73.05001887633183
075378,1261 SOUTH MAIN STREET,PLANTSVILLE,CT,6479.0,3.0,U,"1261 SOUTH MAIN STREET,PLANTSVILLE,CT",41.5809419,-72.8941322
075379,27 HOSPITAL HILL ROAD,SHARON,CT,6069.0,5.0,R,"27 HOSPITAL HILL ROAD,SHARON,CT",41.879451818130406,-73.48013984351927
075380,156 BERLIN ROAD,CROMWELL,CT,6416.0,7.0,U,"156 BERLIN ROAD,CROMWELL,CT",41.60788455905206,-72.71478017091833
075381,111 CHURCH STREET,MIDDLETOWN,CT,6457.0,7.0,U,"111 CHURCH STREET,MIDDLETOWN,CT",41.555114015782934,-72.65181168604119
075382,26 SHENIPSIT LAKE ROAD,TOLLAND,CT,6084.0,13.0,U,"26 SHENIPSIT LAKE ROAD,TOLLAND,CT",41.87122465486284,-72.41403914052457
075383,200 SEABURY DRIVE,BLOOMFIELD,CT,6002.0,3.0,U,"200 SEABURY DRIVE,BLOOMFIELD,CT",41.8340718,-72.7085987
075384,85 STAGE HARBOR ROAD,MARLBOROUGH,CT,6447.0,3.0,U,"85 STAGE HARBOR ROAD,MARLBOROUGH,CT",41.65008158528403,-72.47542847882683
075385,5 RICHARD BROWN DRIVE,UNCASVILLE,CT,6382.0,11.0,U,"5 RICHARD BROWN DRIVE,UNCASVILLE,CT",0.0,0.0
075386,41 SKOKORAT STREET,SEYMOUR,CT,6483.0,9.0,U,"41 SKOKORAT STREET,SEYMOUR,CT",41.399843,-73.056161
075387,34 MIDROCKS DRIVE,NORWALK,CT,6851.0,1.0,U,"34 MIDROCKS DRIVE,NORWALK,CT",41.1421135,-73.4142783
075388,220 SCOVILLE ROAD,AVON,CT,6001.0,3.0,U,"220 SCOVILLE ROAD,AVON,CT",41.77606124045188,-72.86043360411716
075389,451 NORTH HIGH STREET,EAST HAVEN,CT,6512.0,9.0,U,"451 NORTH HIGH STREET,EAST HAVEN,CT",41.29239527177426,-72.86684606018554
075390,89 WIED DRIVE,NAUGATUCK,CT,6770.0,9.0,U,"89 WIED DRIVE,NAUGATUCK,CT",0.0,0.0
075391,46 MAPLE STREET,KENT,CT,6757.0,5.0,R,"46 MAPLE STREET,KENT,CT",47.2562292,-68.5813383
075392,126 FORD STREET,ANSONIA,CT,6401.0,9.0,U,"126 FORD STREET,ANSONIA,CT",41.33707690009147,-73.0435915098391
075393,256 NEW BRITAIN AVENUE,NEWINGTON,CT,6111.0,3.0,U,"256 NEW BRITAIN AVENUE,NEWINGTON,CT",41.67477345065432,-72.73251450094402
075394,710 LONG RIDGE ROAD,STAMFORD,CT,6902.0,1.0,U,"710 LONG RIDGE ROAD,STAMFORD,CT",41.0935345,-73.5632712
075395,642 DANBURY ROAD,RIDGEFIELD,CT,6877.0,1.0,U,"642 DANBURY ROAD,RIDGEFIELD,CT",41.3237989,-73.47343528733306
075396,102 DYER AVENUE,COLLINSVILLE,CT,6022.0,3.0,U,"102 DYER AVENUE,COLLINSVILLE,CT",41.83102203282916,-72.91959232239027
075397,181 CLIFTON STREET,NEW HAVEN,CT,6513.0,9.0,U,"181 CLIFTON STREET,NEW HAVEN,CT",41.3089845724347,-72.879321509872
075398,1660 STAFFORD AVENUE,BRISTOL,CT,6010.0,3.0,U,"1660 STAFFORD AVENUE,BRISTOL,CT",41.72125718181818,-72.91451981818182
075399,3584 EAST MAIN STREET,WATERBURY,CT,6705.0,9.0,U,"3584 EAST MAIN STREET,WATERBURY,CT",41.54253197258983,-72.96961890717044
075400,13 PARKLAWN DRIVE,BETHEL,CT,6801.0,1.0,U,"13 PARKLAWN DRIVE,BETHEL,CT",0.0,0.0
075401,160 COVENTRY ST,BLOOMFIELD,CT,6002.0,3.0,U,"160 COVENTRY ST,BLOOMFIELD,CT",41.80123505942924,-72.69009615729559
075402,100 WARREN CIRCLE,MANSFIELD,CT,6268.0,13.0,U,"100 WARREN CIRCLE,MANSFIELD,CT",41.79147675,-72.25486274720694
075403,308 SAVIN AVENUE,WEST HAVEN,CT,6516.0,9.0,U,"308 SAVIN AVENUE,WEST HAVEN,CT",41.260718733333334,-72.95093886666666
075404,21 MAEFAIR COURT,TRUMBULL,CT,6611.0,1.0,U,"21 MAEFAIR COURT,TRUMBULL,CT",41.23657351602513,-73.19547476042818
075405,34 WILDWOOD AVENUE,MADISON,CT,6443.0,9.0,U,"34 WILDWOOD AVENUE,MADISON,CT",41.28709166704103,-72.63822867350216
075406,170 SCOTT RD,PROSPECT,CT,6712.0,9.0,U,"170 SCOTT RD,PROSPECT,CT",41.53188338356827,-72.97783038152029
075407,1 EMILY WAY,WEST HARTFORD,CT,6117.0,3.0,U,"1 EMILY WAY,WEST HARTFORD,CT",41.742815,-72.77636
075408,40 ALBERT STREET,NEW HAVEN,CT,6511.0,9.0,U,"40 ALBERT STREET,NEW HAVEN,CT",41.326417956518064,-72.89675393735872
075409,72 CHURCH STREET,PUTNAM,CT,6260.0,15.0,U,"72 CHURCH STREET,PUTNAM,CT",41.9176623,-71.91367428545861
075410,3 SOUTH WIG HILL RD,CHESTER,CT,6412.0,7.0,U,"3 SOUTH WIG HILL RD,CHESTER,CT",41.399952956736485,-72.47502493411451
075411,10 THURBER RD,PUTNAM,CT,6260.0,15.0,U,"10 THURBER RD,PUTNAM,CT",41.927036996594396,-71.85614406144455
075412,7003 MAIN STREET,STRATFORD,CT,6614.0,1.0,U,"7003 MAIN STREET,STRATFORD,CT",41.24830739772076,-73.10157473440923
075413,2875 MAIN STREET,BRIDGEPORT,CT,6606.0,1.0,U,"2875 MAIN STREET,BRIDGEPORT,CT",41.2015,-73.203618
075414,31 STAPLES ST,DANBURY,CT,6810.0,1.0,U,"31 STAPLES ST,DANBURY,CT",41.4053232,-73.4167868
075415,1660 STAFFORD AVENUE,BRISTOL,CT,6010.0,3.0,U,"1660 STAFFORD AVENUE,BRISTOL,CT",41.72125718181818,-72.91451981818182
075416,30 PARK LANE EAST,NEW MILFORD,CT,6776.0,5.0,R,"30 PARK LANE EAST,NEW MILFORD,CT",41.5979613,-73.4019763
075417,60 CROUCH AVENUE,NORWICH,CT,6360.0,11.0,U,"60 CROUCH AVENUE,NORWICH,CT",41.50519590906135,-72.07246163269238
075418,2817 NORTH MAIN STREET,WATERBURY,CT,6704.0,9.0,U,"2817 NORTH MAIN STREET,WATERBURY,CT",41.59314363858692,-73.02667887602027
075419,416 COLT HIGHWAY,FARMINGTON,CT,6032.0,3.0,U,"416 COLT HIGHWAY,FARMINGTON,CT",41.72242051441865,-72.78851573485518
075420,261 SUMMIT STREET,PLANTSVILLE,CT,6479.0,3.0,U,"261 SUMMIT STREET,PLANTSVILLE,CT",0.0,0.0
075421,122 PALMERS HILL RD,STAMFORD,CT,6902.0,1.0,U,"122 PALMERS HILL RD,STAMFORD,CT",41.063708,-73.5659576
075422,1060 MAIN ST,SOUTH WINDSOR,CT,6074.0,3.0,U,"1060 MAIN ST,SOUTH WINDSOR,CT",41.832451196577445,-72.6168662222807
075423,111 WESTCOTT RD,DANIELSON,CT,6239.0,15.0,U,"111 WESTCOTT RD,DANIELSON,CT",41.80927278049767,-71.87438610592793
075424,171 ROPE FERRY RD,WATERFORD,CT,6385.0,11.0,U,"171 ROPE FERRY RD,WATERFORD,CT",41.334358,-72.154393
075425,595 VALLEY STREET,WILLIMANTIC,CT,6226.0,15.0,U,"595 VALLEY STREET,WILLIMANTIC,CT",41.7174273,-72.22879029906522
075426,345 BELDEN HILL ROAD,WILTON,CT,6897.0,1.0,U,"345 BELDEN HILL ROAD,WILTON,CT",41.173087,-73.438678
075427,73 STRAWBERRY HILL AVENUE,NORWALK,CT,6855.0,1.0,U,"73 STRAWBERRY HILL AVENUE,NORWALK,CT",41.1096588,-73.3998526
075428,519 PALISADO AVE,WINDSOR,CT,6095.0,3.0,U,"519 PALISADO AVE,WINDSOR,CT",41.87106318563174,-72.62839374367431
075429,100 REDDING ROAD,WEST REDDING,CT,6896.0,1.0,U,"100 REDDING ROAD,WEST REDDING,CT",41.2599645,-73.4190263
075430,101 MARSHALL LANE,DERBY,CT,6418.0,9.0,U,"101 MARSHALL LANE,DERBY,CT",41.31744019426207,-73.05135954460046
075431,809 R NEW HAVEN ROAD,DURHAM,CT,6422.0,7.0,U,"809 R NEW HAVEN ROAD,DURHAM,CT",41.43889,-72.715672
075432,9 CLIFF ST,WATERBURY,CT,6710.0,9.0,U,"9 CLIFF ST,WATERBURY,CT",41.56066078288323,-73.04593552472232
075433,201 CLINTONVILLE RD,NORTH HAVEN,CT,6473.0,9.0,U,"201 CLINTONVILLE RD,NORTH HAVEN,CT",41.4055069589821,-72.82734391413702
075434,225 BOSTON POST RD,ORANGE,CT,6477.0,9.0,U,"225 BOSTON POST RD,ORANGE,CT",41.2697277,-72.9983955
075435,34 LEVEL ST,NEW HAVEN,CT,6515.0,9.0,U,"34 LEVEL ST,NEW HAVEN,CT",41.3435705735181,-72.96195792951661
075436,171 MAIN ST,EAST WINDSOR,CT,6088.0,3.0,U,"171 MAIN ST,EAST WINDSOR,CT",6.8449495,-58.2359249
075437,186 JERRY BROWNE ROAD,MYSTIC,CT,6355.0,11.0,U,"186 JERRY BROWNE ROAD,MYSTIC,CT",41.370135964250146,-71.94360301132156
075438,5 RICHARD BROWN DRIVE,UNCASVILLE,CT,6382.0,11.0,U,"5 RICHARD BROWN DRIVE,UNCASVILLE,CT",0.0,0.0
075439,320 COLONY STREET,MERIDEN,CT,6450.0,9.0,U,"320 COLONY STREET,MERIDEN,CT",41.545857991321256,-72.79587125325175
075440,3030 PARK AVENUE,BRIDGEPORT,CT,6604.0,1.0,U,"3030 PARK AVENUE,BRIDGEPORT,CT",41.1985198,-73.21846890623073
075441,611 EAST HILL ROAD,SOUTHBURY,CT,6488.0,9.0,U,"611 EAST HILL ROAD,SOUTHBURY,CT",51.648020200000005,-0.050424273820555046
075442,60 WEST STREET,ROCKY HILL,CT,6067.0,3.0,U,"60 WEST STREET,ROCKY HILL,CT",41.654062,-72.643333
075443,287 WEST ST,ROCKY HILL,CT,6067.0,3.0,U,"287 WEST ST,ROCKY HILL,CT",41.6553772,-72.6525927
076502,152 NORWICH-NEW LONDON TNPK,UNCASVILLE,CT,6382.0,11.0,U,"152 NORWICH-NEW LONDON TNPK,UNCASVILLE,CT",0.0,0.0
076503,22 TOMPKINS STREET,WATERBURY,CT,6708.0,9.0,U,"22 TOMPKINS STREET,WATERBURY,CT",41.5744254,-73.0650789
076505,158 STATE STEET,MERIDEN,CT,6450.0,9.0,U,"158 STATE STEET,MERIDEN,CT",0.0,0.0
076506,226 MILL HILL AVE,BRIDGEPORT,CT,6610.0,1.0,U,"226 MILL HILL AVE,BRIDGEPORT,CT",41.189296435196496,-73.16528408951108
076508,3909 MAIN ST,BRIDGEPORT,CT,6606.0,1.0,U,"3909 MAIN ST,BRIDGEPORT,CT",41.2139938,-73.21217221609726
076511,2340 WHITNEY AVE,HAMDEN,CT,6518.0,9.0,U,"2340 WHITNEY AVE,HAMDEN,CT",41.38264814806346,-72.90225259893506
076512,230 GEORGE STREET,NEW HAVEN,CT,6510.0,9.0,U,"230 GEORGE STREET,NEW HAVEN,CT",41.303929,-72.9300477
076513,255 NORTH MAIN ST,BRISTOL,CT,6010.0,3.0,U,"255 NORTH MAIN ST,BRISTOL,CT",41.67679824685759,-72.94707569233829
076514,1445 EAST PUTNAM AVE,OLD GREENWICH,CT,6870.0,1.0,U,"1445 EAST PUTNAM AVE,OLD GREENWICH,CT",41.0463094,-73.5714571
076516,2900 MAIN STREET,STRATFORD,CT,6614.0,1.0,U,"2900 MAIN STREET,STRATFORD,CT",41.200057263181556,-73.1313908030162
076518,205 POMPERAUG PARK,SOUTHBURY,CT,6488.0,9.0,U,"205 POMPERAUG PARK,SOUTHBURY,CT",0.0,0.0
076519,81 HILLSIDE AVENUE,PLYMOUTH,CT,6782.0,5.0,R,"81 HILLSIDE AVENUE,PLYMOUTH,CT",42.0078304,-70.91942999008172
076521,60 CHURCH STREET,YALESVILLE,CT,6492.0,9.0,U,"60 CHURCH STREET,YALESVILLE,CT",41.49376523192078,-72.83155111882773
076522,240 SARGENT DR,NEW HAVEN,CT,6510.0,9.0,U,"240 SARGENT DR,NEW HAVEN,CT",41.292878198008765,-72.92097755280251
076523,MAIN STREET,CANAAN,CT,6018.0,5.0,R,"MAIN STREET,CANAAN,CT",41.9564477,-73.3605821
076524,3018 DIXWELL AVE,HAMDEN,CT,6518.0,9.0,U,"3018 DIXWELL AVE,HAMDEN,CT",41.383268555018674,-72.89944371765874
076525,675 SOUTH MAIN ST,CHESHIRE,CT,6410.0,9.0,U,"675 SOUTH MAIN ST,CHESHIRE,CT",41.48594585013638,-72.90558845010736
076526,169 DAVENPORT AVE,NEW HAVEN,CT,6519.0,9.0,U,"169 DAVENPORT AVE,NEW HAVEN,CT",41.302369420743425,-72.93912613646799
076527,50 HOLLY HILL LANE,GREENWICH,CT,6830.0,1.0,U,"50 HOLLY HILL LANE,GREENWICH,CT",41.0173314,-73.6470862
076528,4 SUMMIT RD,PROSPECT,CT,6712.0,9.0,U,"4 SUMMIT RD,PROSPECT,CT",41.508115000000004,-72.9806145
076529,1266 EAST MAIN ST,STAMFORD,CT,6902.0,1.0,U,"1266 EAST MAIN ST,STAMFORD,CT",41.0603706,-73.5094192
076531,417 HIGHLAND AVE,WATERBURY,CT,6708.0,9.0,U,"417 HIGHLAND AVE,WATERBURY,CT",41.54626046601381,-73.0560594507606
076532,73 CEDAR ST,NEW BRITAIN,CT,6052.0,3.0,U,"73 CEDAR ST,NEW BRITAIN,CT",41.6684301784065,-72.78728823656292
076533,701 COTTAGE GROVE RD,BLOOMFIELD,CT,6002.0,3.0,U,"701 COTTAGE GROVE RD,BLOOMFIELD,CT",41.816885,-72.735468
076534,600 BOND ST,BRIDGEPORT,CT,6610.0,1.0,U,"600 BOND ST,BRIDGEPORT,CT",41.20073621989701,-73.16690198747965
076535,90 MORGAN ST,STAMFORD,CT,6905.0,1.0,U,"90 MORGAN ST,STAMFORD,CT",41.06438315,-73.53660035
076536,1025 SILAS DEANE HWY,WETHERSFIELD,CT,6109.0,3.0,U,"1025 SILAS DEANE HWY,WETHERSFIELD,CT",41.693407886412835,-72.65663291331853
076537,500 CHASE PARKWAY,WATERBURY,CT,6708.0,9.0,U,"500 CHASE PARKWAY,WATERBURY,CT",41.547434,-73.062229
076538,406 FARMINGTON AVE,FARMINGTON,CT,6032.0,3.0,U,"406 FARMINGTON AVE,FARMINGTON,CT",41.6885461201153,-72.78940050676962
076539,38 CONE AVE,MERIDEN,CT,6450.0,9.0,U,"38 CONE AVE,MERIDEN,CT",41.524235947490425,-72.75236600517994
076540,30 GERMANTOWN ROAD,DANBURY,CT,6810.0,1.0,U,"30 GERMANTOWN ROAD,DANBURY,CT",41.4113955,-73.4366912
076541,636 CAMPBELL AVE,WEST HAVEN,CT,6516.0,9.0,U,"636 CAMPBELL AVE,WEST HAVEN,CT",41.2752059523751,-72.95238118110012
076542,75 GREAT POND RD,SIMSBURY,CT,6070.0,3.0,U,"75 GREAT POND RD,SIMSBURY,CT",41.887415,-72.828411
076543,2 CHURCH ST SOUTH,NEW HAVEN,CT,6513.0,9.0,U,"2 CHURCH ST SOUTH,NEW HAVEN,CT",41.302153,-72.93003516333069
076544,"86 BOSTON POST ROAD, SUITE 1",WATERFORD,CT,6385.0,11.0,U,"86 BOSTON POST ROAD, SUITE 1,WATERFORD,CT",0.0,0.0
076545,1940 SILAS DEAN HIGHWAY,ROCKY HILL,CT,6067.0,3.0,U,"1940 SILAS DEAN HIGHWAY,ROCKY HILL,CT",0.0,0.0
076546,1236 MAIN STREET,BRANFORD,CT,6405.0,9.0,U,"1236 MAIN STREET,BRANFORD,CT",41.284168476152644,-72.80991992411069
076547,118 CLINTON AVE,NEW HAVEN,CT,6513.0,9.0,U,"118 CLINTON AVE,NEW HAVEN,CT",41.31258314285714,-72.89134678571428
076548,6 LIBERTY WAY,GREENWICH,CT,6830.0,1.0,U,"6 LIBERTY WAY,GREENWICH,CT",41.027202333333335,-73.62501020833334
076549,115 TECHNOLOGY DRIVE,TRUMBULL,CT,6611.0,1.0,U,"115 TECHNOLOGY DRIVE,TRUMBULL,CT",41.296435349999996,-73.2313962754794
076550,577 SOUTH MAIN STREET,CHESHIRE,CT,6410.0,9.0,U,"577 SOUTH MAIN STREET,CHESHIRE,CT",41.488408950307225,-72.90506612215395
076552,148 EAST AVENUE,NORWALK,CT,6851.0,1.0,U,"148 EAST AVENUE,NORWALK,CT",41.1100517,-73.4093694
076553,1064 EAST MAIN STREET,MERIDEN,CT,6450.0,9.0,U,"1064 EAST MAIN STREET,MERIDEN,CT",41.52623141335532,-72.76748965103803
076554,2285 WHITNEY AVENU,HAMDEN,CT,6518.0,9.0,U,"2285 WHITNEY AVENU,HAMDEN,CT",0.0,0.0
076555,363 REIF ROAD,FAIRFIELD,CT,6430.0,9.0,U,"363 REIF ROAD,FAIRFIELD,CT",0.0,0.0
076556,999 SUMMER STREET,STAMFORD,CT,6905.0,1.0,U,"999 SUMMER STREET,STAMFORD,CT",41.05954971083916,-73.53999198355375
076557,1055 POST ROAD,FAIRFIELD,CT,6430.0,1.0,U,"1055 POST ROAD,FAIRFIELD,CT",41.1452192,-73.2520703
076558,18 SOUTH CENTER STREET,SOUTHINGTON,CT,6489.0,3.0,U,"18 SOUTH CENTER STREET,SOUTHINGTON,CT",41.6001173152061,-72.88363318464108
076559,1291 BOSTON POST ROAD,MADISON,CT,6443.0,9.0,U,"1291 BOSTON POST ROAD,MADISON,CT",41.274137995967045,-72.55758405456348
076560,245 ALVORD PARK ROAD,TORRINGTON,CT,6790.0,15.0,U,"245 ALVORD PARK ROAD,TORRINGTON,CT",41.82832005156155,-73.10034107287201
076561,8 RESEARCH PKWY,WALLINGFORD,CT,6492.0,9.0,U,"8 RESEARCH PKWY,WALLINGFORD,CT",41.4870924,-72.7629296
076562,917 BRIDGEPORT AVENUE,SHELTON,CT,6484.0,1.0,U,"917 BRIDGEPORT AVENUE,SHELTON,CT",41.2621283,-73.1377129
